CustomerID,Name,Age,Gender,Email,Phone,Income,SignupDate,MembershipLevel,City_Chennai,City_Delhi,City_Kolkata,City_Mumbai
741,Elizabeth Ross,-0.7622446562480653,0,melissa00@gmail.com,(079)151-3858,-0.8570688591641485,2025-01-22,Basic,False,False,True,False
742,Adam Young,0.0,1,stevenserica@henry.org,733-560-7717x80200,-0.6884584121809811,2024-03-24,Platinum,False,True,False,False
743,Kathryn Yang,1.659856059748714,0,patrickjohn@parks-evans.org,288-614-1568,0.9839699442836147,2020-06-21,Gold,True,False,False,False
744,Riley Daniels,-0.7622446562480653,0,hannahandrews@smith.com,001-675-965-6309x73825,-1.5771384307462926,2021-05-04,Silver,False,False,False,True
745,Tammy Nelson,-1.6705324247468574,1,donald36@hotmail.com,684-527-1324,-1.6975830486144838,2021-01-19,Gold,False,False,False,True
746,Stephanie Williams,-1.5191511299970588,1,cunninghambrooke@bell.info,(263)170-6060,-0.33100852181183676,2021-12-25,Basic,True,False,False,False
747,Michelle Mckay,-0.005338182499071721,0,bdavis@hotmail.com,831-347-0704x866,-0.045480953136146196,2022-03-27,Silver,False,False,True,False
748,Michael Johnson,0.9029495859997205,1,ronniecooper@mayo.biz,750-178-0711,0.23199758933012907,2025-04-17,Basic,True,False,False,False
749,Charles Spears,-1.140697893122562,1,mfarmer@cherry.biz,004.927.5183,0.4375451530457846,2023-04-19,Platinum,True,False,False,False
750,Gina Martinez,-0.6108633614982665,0,drobinson@alexander.org,+1-931-898-0659,-0.18818693888644486,2024-01-07,Silver,True,False,False,False
751,Stanley Hill,0.6001869965001231,0,matthew63@wood-powers.net,2402715346,-0.2009128129199307,2022-09-21,Silver,False,False,True,False
752,Eric Collins,0.6001869965001231,1,cassandrawaters@gmail.com,+1-133-320-7115x93220,0.10998400716033015,2023-07-15,Gold,False,True,False,False
753,Angela Smith,0.22173375962562633,1,nzimmerman@hotmail.com,135-432-4183,0.010676358220025703,2023-09-06,Gold,False,False,True,False
754,Kelly Mcdaniel,-0.6865540088731659,0,davidmaldonado@pratt.com,001-144-228-3512x60705,-0.546290691690923,2023-01-14,Silver,False,False,False,True
755,Ashley Terrell,-1.5191511299970588,0,jacksonmadison@hotmail.com,330.084.3552x178,-0.897910817916996,2024-12-23,Silver,False,False,False,True
756,Brandon Morales,0.9029495859997205,1,reevesmonica@burton.info,839.996.8303x017,-0.19105242480827012,2024-01-29,Silver,False,False,False,False
757,James Wilson,0.07035246487582764,1,troy33@zimmerman-ruiz.info,001-985-836-7526x3303,1.1544457324666486,2023-07-11,Gold,False,False,False,False
758,Jeffrey Gonzalez,-0.6865540088731659,0,grahamrobert@nicholson-roman.com,4268980608,-1.4477597298831637,2021-10-20,Platinum,False,False,True,False
759,Christina Pitts,-0.9136259509978639,1,richardnorris@hotmail.com,689-512-5541x552,-1.1402401805748152,2021-08-06,Platinum,True,False,False,False
760,Larry Huerta,-1.2920791878723608,1,vaughansummer@velasquez-hill.com,200-848-0562x42328,0.4634139675726781,2024-11-01,Platinum,True,False,False,False
761,Taylor Horton,0.9029495859997205,0,maryjones@wolf.com,+1-906-300-6129x29429,-0.6571779184482511,2020-06-24,Platinum,False,False,False,False
762,Rhonda Miller,-0.005338182499071721,1,robert13@smith.com,056.262.6569,1.4492287137297182,2024-09-30,Platinum,False,True,False,False
763,Tonya Johnson,-1.36776983524726,0,courtney16@garrett.com,001-477-458-5906x79900,0.7544311289686958,2023-06-12,Gold,True,False,False,False
764,Shane Caldwell,1.2814028228742174,1,petersonscott@hill.com,+1-529-109-5515x71709,1.366008423196452,2020-07-01,Gold,False,False,False,False
765,Terry Daniels,1.5841654123738147,1,rhonda24@hotmail.com,001-838-340-3044x9408,-0.47601932172282174,2023-11-21,Silver,False,False,False,True
766,Susan Phillips,0.5244963491252237,1,susanperez@frank-hernandez.org,+1-079-008-7010x19064,0.297358370930687,2021-06-01,Basic,False,False,False,False
767,Candace Blackburn,-0.23241012462376978,0,wbaird@carter.com,(529)414-1438x69831,0.3971187330368878,2022-03-26,Gold,False,False,False,False
768,Heidi Salas,-0.9893165983727633,1,lthompson@carson-reeves.com,001-770-511-9984,-0.32382265512570135,2022-06-17,Platinum,False,False,False,True
769,Diana Johnson,-0.6108633614982665,0,emilymartin@hotmail.com,154.945.3607,-0.10910828634894992,2022-02-16,Silver,False,False,False,False
770,Melinda Jones,-0.7622446562480653,1,anncarlson@morgan-ortiz.com,994-689-3371,-1.507405835277088,2021-10-20,Silver,False,True,False,False
771,Lauren King,0.07035246487582764,1,douglasjoshua@yahoo.com,+1-977-394-9724,0.4314505848011759,2025-03-14,Basic,False,False,True,False
772,Jasmine Park,-0.7622446562480653,1,kristaliu@gillespie.com,001-373-622-0816x1281,0.010676358220025703,2021-03-12,Platinum,False,True,False,False
773,Matthew Hamilton,1.0543308807495193,1,bbrown@yahoo.com,+1-621-888-5575x5092,0.8805486654736632,2024-09-12,Gold,False,False,True,False
774,Clinton James,-0.4594820667484678,0,baileystephen@gmail.com,4675590600,0.8284143395062276,2023-01-21,Silver,False,False,True,False
775,Alexander Smith,-0.7622446562480653,1,alyssaweaver@king.com,+1-077-468-0465x7798,-0.25656394105124186,2025-04-18,Basic,False,True,False,False
776,Bryan Adams,-0.005338182499071721,1,marc35@roberts.com,001-787-984-8031x02589,0.40274276476261106,2021-11-17,Platinum,False,False,False,False
777,Alicia Wells,-1.2163885404974613,1,gregorydunn@yahoo.com,001-456-851-5705,-0.8858082519994356,2022-05-12,Platinum,False,False,False,False
778,Tara Kramer,1.5841654123738147,0,gilbertcurtis@morgan-lewis.com,(018)609-9943,0.4620731421893179,2021-07-15,Silver,False,False,True,False
779,Matthew Lee,0.07035246487582764,0,alexis00@thomas.biz,+1-823-480-1469,-0.3746416176426168,2020-08-17,Silver,True,False,False,False
780,Jeffery Houston,0.7515682912499217,1,sanchezmatthew@salazar.com,(521)985-6904,-0.6598560045443739,2023-12-23,Basic,False,False,False,True
781,Erika Young,1.5841654123738147,1,anthony62@lewis.com,+1-528-970-2111x3388,-1.052115412537887,2020-08-27,Silver,False,True,False,False
782,Richard Long,1.5084747649989152,1,ksullivan@gmail.com,1695375252,0.1937374705672684,2020-09-11,Basic,False,False,True,False
783,Sarah Williams,0.2974244070005257,1,cmcdowell@hotmail.com,001-743-003-9474x968,-0.7739987940346383,2020-09-11,Gold,False,True,False,False
784,Nicholas Bradley,0.0,1,ojames@gmail.com,001-649-149-7758x9292,0.7512336194426346,2022-06-23,Silver,False,False,False,False
785,Michael Ross,-0.4594820667484678,0,salinaskathy@yahoo.com,001-694-444-7242,0.3022592837637506,2021-11-05,Silver,False,False,False,False
786,Christopher Dyer,0.7515682912499217,1,myerssherry@yahoo.com,(133)387-2866x837,-0.3905746767366428,2022-09-21,Basic,False,True,False,False
787,Brian Newton,1.3570934702491166,1,carpenterrobert@wilkerson-douglas.com,977.817.6317,-0.43829033887900576,2024-03-29,Basic,False,False,True,False
788,Alisha Wilson,-1.594841777371958,0,gibsonjasmine@yahoo.com,305.973.2370x7461,2.786317303826206,2022-02-26,Basic,False,False,True,False
789,David Morales,-0.9136259509978639,1,deleonbilly@gmail.com,(278)666-8729,1.2943921539357355,2022-01-27,Platinum,False,False,False,True
790,Wesley Espinoza,0.9029495859997205,0,erin71@hotmail.com,+1-872-452-0095,0.6717745656285083,2023-06-26,Gold,True,False,False,False
791,Mercedes Rowe,-1.4434604826221593,1,megan90@hotmail.com,(511)354-1424x9144,1.5452976048127607,2024-02-02,Gold,False,False,False,True
792,Mercedes Fisher,-0.3837914193735685,0,jessicaowens@yahoo.com,001-548-583-3781x8459,0.30436193017768715,2024-08-27,Basic,False,True,False,False
793,Matthew Hensley,-0.9136259509978639,0,kevinreyes@nunez-garcia.net,9337577281,-0.2530405187848276,2021-12-12,Platinum,False,False,True,False
794,Aimee Price,0.22173375962562633,1,wendy31@hotmail.com,479.607.4192x120,-0.01614269564046006,2024-07-07,Gold,False,True,False,False
795,Debra Flynn,-0.5351727141233672,0,sbruce@yahoo.com,761-111-6994x2668,2.2107660983739197,2021-03-08,Silver,False,False,True,False
796,Melissa Vargas,1.432784117624016,0,kimberly20@silva.com,159-468-8787x600,0.010676358220025703,2024-09-07,Basic,True,False,False,False
797,Mrs. Amanda Harris,0.2974244070005257,0,phillip45@kim.com,+1-571-912-5105x60195,-0.19991419591394163,2023-02-01,Gold,False,False,True,False
798,Margaret Baxter,1.2057121754993179,0,patricia37@cain-perez.com,001-089-940-0071x7725,-1.446071603735865,2022-04-13,Platinum,False,True,False,False
799,Connor Tucker,-0.15671947724887042,1,brandonrocha@yahoo.com,652.589.8405x8780,-0.08398601569292859,2022-10-19,Gold,False,False,True,False
800,Anna Kidd,-1.0650072457476627,1,bautistasierra@mcgee-bennett.com,+1-319-270-9428x9364,0.5912776834318197,2021-03-17,Silver,True,False,False,False
801,Jennifer Ferrell,1.2814028228742174,1,jamie87@hotmail.com,001-372-603-2431x04839,1.905534558350583,2022-09-09,Gold,False,False,False,True
802,Rebecca Burns,-1.36776983524726,1,gregory49@yahoo.com,(872)285-9704x193,3.439330838319298,2025-01-05,Basic,False,True,False,False
803,Andrew Wright,-0.5351727141233672,0,tina35@robertson.com,385-260-7397,0.44950054899152925,2020-12-05,Platinum,False,False,False,True
804,Mary Lopez,-0.9136259509978639,0,thomasmichael@gmail.com,489.259.2202,0.07136232895113964,2024-06-13,Silver,False,False,False,False
805,Jennifer Cunningham,-1.36776983524726,1,jonathanwilson@hotmail.com,757-696-4308x2736,-0.9043598162667386,2022-01-03,Platinum,False,False,True,False
806,Brandon George,1.432784117624016,1,sherryburke@thornton.com,580-419-1273,-2.3060366729214157,2024-12-22,Gold,True,False,False,False
807,Derek Snyder,0.0,1,victoria49@yahoo.com,059.337.1258x1758,1.3908694544215334,2025-05-26,Platinum,False,False,False,False
808,Jonathan Schultz,-0.6108633614982665,1,rogerssarah@golden.com,352-351-2034x2417,1.007259974252462,2025-01-07,Silver,False,False,True,False
809,John Flores,-1.5191511299970588,1,ryan49@yahoo.com,219-935-6297,-0.8548949193382599,2021-02-20,Gold,True,False,False,False
810,Adrian Keith,0.07035246487582764,0,wwebb@gmail.com,120.080.7897x462,-1.1734420317596594,2021-12-26,Basic,False,False,False,False
811,Scott Mitchell,0.6758776438750225,1,richardsdarrell@merritt.org,830.470.4817,0.5699848874749514,2022-12-14,Gold,True,False,False,False
812,William Shea,-1.7462230721217569,1,ivanlittle@scott.com,001-786-921-8904x94631,-0.32268858063700306,2024-01-27,Platinum,True,False,False,False
813,Austin Walton,-0.6865540088731659,0,johnweber@duran.net,134-327-0569x026,-1.1542330403864252,2024-04-26,Basic,False,False,False,True
814,Christopher Bautista,-0.5351727141233672,1,aaronblanchard@gmail.com,+1-338-657-8303,0.010676358220025703,2021-09-23,Basic,False,False,True,False
815,Edward Stephens,0.0,1,harveyapril@hotmail.com,159.453.8955x835,-0.3324904063031313,2025-04-03,Gold,False,True,False,False
816,Nicolas Fox,-0.3837914193735685,0,georgelee@moyer.com,+1-603-016-1527x03321,0.4367665271395337,2021-08-20,Gold,True,False,False,False
817,Sara Cobb,-0.3837914193735685,0,fsmith@ramirez.com,(314)091-2677x1461,0.4640204708129289,2023-02-08,Silver,False,False,True,False
818,Jason Doyle,-0.30810077199866914,1,sheparddana@gmail.com,(359)998-1659x753,-0.9999785403771677,2022-07-11,Platinum,False,False,False,True
819,Kathleen Galvan,-1.7462230721217569,1,xcooke@gmail.com,116-722-3422x891,0.5469398013000257,2022-09-28,Basic,False,True,False,False
820,Michael Humphrey,-0.08102882987397107,0,pamelasmith@gmail.com,(999)755-9165,-1.3189590148955057,2024-11-11,Gold,False,True,False,False
821,Ricky Ward,-0.6108633614982665,1,tprice@gmail.com,(421)000-8021x9416,0.010676358220025703,2020-09-13,Gold,False,False,False,False
822,Christopher Richmond,-0.005338182499071721,0,jamesgutierrez@smith.com,001-629-586-2603x6870,0.3999821820040862,2025-05-03,Basic,False,False,False,False
823,Jason Davis,-0.30810077199866914,0,emily61@scott.com,(991)046-6798x839,1.2792219343495994,2024-06-04,Platinum,False,False,True,False
824,Lindsey Calderon,-0.6865540088731659,0,adamsanders@gmail.com,+1-134-954-7473,0.06982442820759725,2023-09-20,Gold,False,False,False,True
825,Daniel Miller,-0.005338182499071721,0,sanchezdustin@larsen-castillo.biz,048-482-3991x4501,-0.28615936406861325,2025-04-08,Basic,False,False,True,False
826,William Reyes,0.9786402333746198,1,ofaulkner@parrish.com,8389818948,-0.7861405713287724,2024-02-24,Gold,False,True,False,False
827,Rhonda Orr,1.2814028228742174,1,chambersnathan@hotmail.com,+1-844-526-2159,-1.6141982739950702,2024-07-16,Basic,False,False,False,False
828,Stephanie Marquez,0.6758776438750225,1,eward@hotmail.com,269.251.7503x50398,1.666282015657162,2023-04-27,Silver,False,False,False,True
829,Ricardo Coleman,0.6001869965001231,1,rogermoore@gmail.com,+1-473-793-7659x4145,-1.8351986847513877,2024-05-08,Gold,False,True,False,False
830,Michael Bowers,0.5244963491252237,1,myersamanda@ortega.com,624.279.0116,1.2986417505267502,2022-04-10,Gold,False,False,False,False
831,Jonathan Wolf,0.0,1,robertharmon@perez.com,635-848-7313,0.2977163657064189,2020-08-16,Silver,False,False,False,True
832,Dawn Richards,-1.7462230721217569,0,olivia65@johnson.com,384-129-5567x8729,-1.1130519286881475,2023-08-17,Gold,False,False,False,True
833,Susan Gonzalez,-0.9136259509978639,0,ryan99@gmail.com,+1-061-862-0903,0.20879412993293794,2021-09-26,Silver,False,False,True,False
834,Benjamin Bullock,0.8272589386248211,0,ncontreras@hotmail.com,001-018-891-5833x50433,-0.5925881241740917,2024-02-29,Platinum,False,True,False,False
835,Kyle West,0.9786402333746198,1,wendy99@collins-flynn.com,001-876-651-7434x74116,0.010676358220025703,2024-01-04,Platinum,False,False,True,False
836,Timothy James,0.4488057017503244,1,johncline@yahoo.com,001-351-269-6358x88055,-0.6571178282867485,2021-09-20,Gold,False,False,True,False
837,Jackie Fernandez,0.14604311225072697,0,edwin38@hotmail.com,(707)082-7595,-0.35251316104993546,2025-01-24,Silver,False,False,True,False
838,John Garcia,-0.9893165983727633,0,sosastephanie@wolfe.com,861.784.5357,0.7973971221590647,2024-12-29,Basic,False,False,True,False
839,Felicia White,0.6001869965001231,1,alisonlang@mason-weaver.com,0931593025,1.371301449795253,2023-10-20,Basic,False,False,False,False
840,Jared Frederick,-1.6705324247468574,0,patriciariddle@gmail.com,(704)156-3546,0.22180161294363604,2025-02-27,Silver,False,False,False,True
841,Kevin Stewart,-1.0650072457476627,0,james36@gmail.com,(513)733-0766x1421,-1.4131488153349478,2021-10-23,Platinum,False,True,False,False
842,Michelle Rodriguez,1.659856059748714,1,browntiffany@thomas.net,(853)856-1674,-0.40660601889143205,2024-11-01,Gold,True,False,False,False
843,Cathy Odonnell,-0.15671947724887042,0,gbrown@allen-nelson.info,+1-551-485-6542x42354,-1.0115917279455409,2023-11-15,Silver,True,False,False,False
844,Ronald Reese,-1.140697893122562,1,alexanderwade@yahoo.com,001-224-786-5223x788,0.4506264756617189,2022-04-23,Basic,False,False,False,False
845,Jennifer Wilson,0.4488057017503244,1,adickerson@miranda-morse.com,(882)329-8276,0.6047282040739356,2021-12-16,Platinum,False,False,False,False
846,Christopher Clayton,0.07035246487582764,0,camposelizabeth@hotmail.com,086-524-9597,2.22351998053353,2020-06-25,Silver,False,False,False,True
847,Stephen Quinn,-0.23241012462376978,0,leonardlawrence@hotmail.com,990.321.3110x30560,-0.39793062913415034,2022-01-13,Silver,False,True,False,False
848,Brett Valdez,-0.4594820667484678,1,oliviaeaton@yahoo.com,(187)281-5423x661,-0.48086574601960785,2022-04-06,Gold,False,False,False,True
849,Jason Madden,-0.30810077199866914,0,fshea@hotmail.com,232-547-3797x5352,2.4657449492667047,2023-09-09,Gold,False,True,False,False
850,David Tucker,1.2057121754993179,0,marcussmith@mejia.com,6468544211,-0.7078522571866346,2024-06-21,Silver,False,False,False,False
851,Hayden Weaver,0.0,0,christopher91@smith-cortez.com,297.595.7197,-0.6409118172726764,2022-11-22,Gold,False,False,False,False
852,Susan Norris,1.1300215281244186,1,rodney15@gmail.com,069.732.5936x30451,0.33109390422785945,2021-07-31,Gold,False,False,False,True
853,Alan Lawrence,0.8272589386248211,0,jhess@molina.com,(910)477-2520,1.2409093640050881,2021-02-09,Basic,False,False,False,True
854,Roberta Ferrell,0.373115054375425,0,mollymcdowell@hotmail.com,925.332.0775x9919,-1.5761352305923921,2021-01-09,Gold,False,True,False,False
855,Kristi Williamson,1.659856059748714,0,fwilliams@gmail.com,057.241.5453,0.15018279748963628,2024-04-12,Platinum,False,False,False,True
856,Justin Riley,0.4488057017503244,0,fullertaylor@yahoo.com,+1-120-510-1851x825,-0.58571696697786,2022-05-08,Gold,False,True,False,False
857,Meredith Jimenez,-1.594841777371958,1,gknox@hotmail.com,001-798-451-3130x10503,1.5889688935428008,2023-11-06,Basic,False,False,False,False
858,Jerry Dalton,0.6001869965001231,1,billy18@williams-martinez.com,755-748-7367x734,0.3557364720691732,2024-04-30,Platinum,False,True,False,False
859,Kevin Roberson,-0.7622446562480653,0,francosarah@rich.com,703.687.6277,0.46957779227461116,2022-07-15,Gold,False,False,False,True
860,Adam Boyle,0.14604311225072697,0,wheelercrystal@dickson.biz,007.630.4988x860,-0.5200277264436648,2020-07-06,Silver,False,False,True,False
861,Colin Jones,0.0,0,paulhughes@gmail.com,5200307409,-0.4774640317921693,2024-05-10,Platinum,True,False,False,False
862,Alexis Morgan MD,0.2974244070005257,1,nhart@miles.org,154.722.5004x4119,0.5147167068135549,2024-02-14,Gold,True,False,False,False
863,Melissa Robinson,-1.2163885404974613,1,bobbypetty@hotmail.com,427.785.9500,-1.2981881885618591,2023-01-18,Basic,False,True,False,False
864,Darlene Clark,1.5841654123738147,1,jonathan98@hotmail.com,+1-661-085-5786x16080,-1.795979160359112,2024-12-06,Silver,False,True,False,False
865,Julie Gregory,0.6758776438750225,0,conleyjohn@yahoo.com,674-600-2534,-0.5609313030739853,2024-04-25,Silver,False,False,False,False
866,Brianna Sparks,0.9029495859997205,0,donna03@hotmail.com,(813)733-8958x671,-0.858768697800554,2021-04-06,Platinum,False,False,True,False
867,Nancy Jones,-0.8379353036229645,0,staceyhughes@walsh.org,(608)154-1901x754,0.5615065730778518,2023-01-18,Platinum,False,False,False,False
868,Matthew Peterson,-0.30810077199866914,0,tylerscott@smith.net,502.879.6338,-0.6394625240554176,2022-01-11,Gold,False,False,True,False
869,Christopher Parker,-0.4594820667484678,0,robertfox@austin.info,+1-858-800-2046x798,1.84687077432563,2023-06-18,Silver,False,False,False,True
870,Joseph Mendoza,-0.30810077199866914,1,joshua20@hotmail.com,816-696-0121x309,-0.15865924461042752,2021-02-25,Platinum,False,False,True,False
871,Teresa Novak,1.432784117624016,1,williamsjoseph@vasquez-miller.com,283.212.8268x45665,0.060467167888857455,2021-11-15,Platinum,True,False,False,False
872,Karen Smith,0.6758776438750225,1,martinlindsay@yahoo.com,(698)922-1057x03912,-0.48532413045991063,2023-02-28,Silver,False,False,False,False
873,Lisa Patterson,-0.23241012462376978,1,ryan87@hotmail.com,+1-675-601-8287x43911,-0.3360387812637288,2022-08-28,Silver,False,False,False,True
874,Jeffrey Mcintyre,1.659856059748714,0,jennifer08@hotmail.com,(843)245-4903x2074,0.9301907774547088,2022-08-07,Silver,False,False,True,False
875,Dustin Clark,-0.005338182499071721,1,fstewart@williams.com,+1-884-578-6381x65038,-0.16842847900252084,2025-01-15,Silver,False,False,False,False
876,Anthony Miller,0.2974244070005257,0,yorkangela@yahoo.com,(233)601-7593,1.8977574655839002,2022-11-09,Silver,False,False,False,False
877,Matthew Schmidt,-1.4434604826221593,1,rhondahood@frank-stevenson.net,(994)944-7337x06228,1.6499904525487472,2024-07-09,Basic,False,False,False,True
878,Keith Turner,0.4488057017503244,1,cobbdaniel@ferguson-rodriguez.com,419-224-9189x6313,0.010676358220025703,2024-11-04,Silver,False,False,False,True
879,Jordan Gray,1.432784117624016,0,snydercurtis@robinson.biz,(769)708-8901x05060,1.53080161720823,2024-11-02,Gold,False,False,False,False
880,Dr. Cynthia Wood,-0.005338182499071721,0,harrisrobert@yahoo.com,(112)769-3158x16419,0.010676358220025703,2022-07-21,Basic,True,False,False,False
881,Kristine Fleming,1.1300215281244186,0,calebevans@gmail.com,+1-512-146-6344,-1.5757950591696483,2023-10-03,Basic,False,False,True,False
882,April Smith,-0.7622446562480653,1,rrandall@gmail.com,751-971-8038x7021,2.265660497861223,2024-01-25,Gold,False,False,True,False
883,Catherine Lewis,0.9029495859997205,0,qgill@stout.com,+1-037-299-0713,0.010676358220025703,2021-05-15,Gold,False,False,True,False
884,Lisa Bailey,0.9029495859997205,0,diazjoshua@kelley.com,855.447.0085x556,-1.3537237195180758,2023-07-18,Silver,False,False,True,False
885,Christina Hernandez,0.14604311225072697,0,waltonkristie@yahoo.com,(527)131-1298x49814,1.1611279621212067,2023-12-01,Silver,False,False,False,False
886,Michael Scott,-0.8379353036229645,0,mrogers@williams-hernandez.com,673-576-0018x9179,-0.5074755027921483,2024-04-22,Gold,True,False,False,False
887,Ms. Jillian Mccoy,1.2057121754993179,1,lunafelicia@conrad-mathews.com,279-003-4348,-0.8898297096722023,2023-01-01,Platinum,False,False,False,False
888,Ronnie Barnes,-0.23241012462376978,1,phardy@hernandez.com,267.523.4895,1.313566007841651,2023-04-09,Platinum,False,False,True,False
889,Katherine Best,0.14604311225072697,0,bettylittle@price-austin.com,+1-928-591-5136x90421,-1.6121628470838318,2022-10-23,Basic,False,False,False,False
890,Miss Ashley Garcia,0.7515682912499217,1,jessica14@hotmail.com,001-085-785-5503x35878,0.10366690162269913,2020-09-12,Platinum,False,True,False,False
891,Dorothy Wilkinson,1.2057121754993179,1,cfowler@hotmail.com,542-406-1530x621,0.010676358220025703,2021-07-22,Gold,False,True,False,False
892,Michael Hall,-0.7622446562480653,1,millerchristine@chandler.com,1485374695,0.4582014006816511,2023-09-26,Silver,False,False,False,True
893,Edward Ellison,0.0,0,dthornton@velazquez-marshall.com,476-792-7423x58284,0.4776339478252213,2024-10-21,Basic,False,False,False,False
894,Michael Ryan,1.432784117624016,0,hannaholsen@garcia-dominguez.com,(338)095-4701,-1.1398506130023616,2025-01-01,Silver,False,False,False,True
895,Kenneth Garcia,1.7355467071236133,0,pgreen@yahoo.com,297-386-2818,0.010676358220025703,2021-12-05,Basic,False,False,True,False
896,Cheryl Weaver,-0.3837914193735685,1,barreracharles@cooley.net,(513)191-6055,0.13515363701143374,2020-12-18,Basic,False,False,False,True
897,Steven Moreno,-0.9136259509978639,0,charlesmartinez@yahoo.com,908-460-2596,0.5173061853833941,2021-07-23,Platinum,False,True,False,False
898,Michael Allen,0.9029495859997205,0,urichardson@york-owens.com,5646293662,-1.754647314018421,2023-04-09,Silver,False,False,False,True
899,Austin Higgins,0.4488057017503244,0,taracook@powell.org,+1-920-991-4684x95657,0.6237828961341587,2022-04-05,Silver,False,True,False,False
900,Joshua Anderson,1.5084747649989152,1,eperez@livingston.com,+1-408-294-2733x74677,-0.5435061747155288,2023-08-28,Platinum,True,False,False,False
901,Matthew Phillips,0.0,1,morrisdominique@yahoo.com,682-218-1374x49772,-0.6259977447309113,2021-07-01,Basic,False,True,False,False
902,Brent Campos,1.5084747649989152,1,margaretwalker@yahoo.com,872.219.2988x2310,1.0995370742969552,2021-05-19,Gold,False,False,False,False
903,Barbara Sheppard,-0.08102882987397107,0,zbeard@yahoo.com,311-514-5974,0.23034816532074687,2023-06-08,Basic,False,True,False,False
904,Michael Kennedy,1.2814028228742174,1,warrenmichelle@hotmail.com,(431)512-4820x552,0.5515850763273751,2024-03-16,Basic,False,False,False,True
905,Angela Ramirez,0.0,0,james01@gmail.com,070.771.7009,0.9129321701370263,2023-01-13,Basic,False,True,False,False
906,Mr. Daniel Merritt PhD,0.2974244070005257,1,dmartinez@yahoo.com,(179)138-0129x9803,-1.3249033577363576,2021-01-07,Platinum,False,False,False,False
907,Caroline Garcia,0.2974244070005257,0,qclark@miller.org,535.574.0207,-0.15650720204678184,2021-11-25,Silver,False,True,False,False
908,Paul Allen,-0.3837914193735685,1,jgonzalez@webb-rodriguez.net,125.835.9726,-0.022821360624420906,2023-02-17,Platinum,False,True,False,False
909,Jason Wilson,0.9786402333746198,1,qbrown@gmail.com,051.826.1939x21699,-0.9362478317170332,2022-12-06,Basic,True,False,False,False
910,Zachary Mcdonald,0.5244963491252237,1,caroline55@yahoo.com,301-305-6048x6403,0.2461518777959451,2023-06-26,Gold,False,False,False,True
911,Antonio West,1.3570934702491166,1,alvin79@boyd.com,661-070-3622,0.7413360569090276,2024-12-05,Platinum,False,False,False,True
912,Elizabeth Dalton,1.1300215281244186,1,butlersandra@mitchell-martin.info,670-359-1530,-0.8465159064792375,2021-07-28,Basic,False,False,False,False
913,Robert Hill,-0.5351727141233672,0,longkristen@decker.com,001-434-353-8638,-1.365680643179791,2021-01-12,Platinum,False,True,False,False
914,Jennifer Anderson,0.2974244070005257,0,cameronowens@hotmail.com,4875398931,-1.8669609182534526,2022-03-12,Basic,True,False,False,False
915,Caroline Fowler,-1.5191511299970588,0,wwelch@campbell.net,+1-394-547-7298,0.010676358220025703,2022-02-16,Platinum,False,False,False,True
916,Alexander Francis,-1.36776983524726,1,tedwards@hotmail.com,266-309-0033x132,-1.7349290839883844,2021-01-21,Platinum,False,False,True,False
917,Lauren Miller,-0.3837914193735685,0,williamscatherine@yahoo.com,7115045267,-0.33268850014062734,2022-07-17,Gold,False,False,True,False
918,Amanda Cross,-0.08102882987397107,0,lwatson@gardner-reynolds.info,553.310.0236x5543,-0.08152792069654433,2021-08-11,Basic,False,True,False,False
919,Michael Anderson,1.2057121754993179,0,romanzachary@vasquez.biz,+1-580-263-9089x84860,0.19694872953706272,2020-08-27,Basic,True,False,False,False
920,Brandy Wheeler,1.5841654123738147,0,uhickman@gmail.com,(342)621-0172,1.4383982259768502,2024-07-18,Gold,True,False,False,False
921,William Hernandez,1.3570934702491166,1,carrollrichard@torres.com,001-530-874-4514x299,-0.13513089095019712,2024-03-06,Basic,False,True,False,False
922,Michael Avery,-1.36776983524726,1,nsmith@guerra-byrd.com,798.916.6227x69653,-0.5865067961345602,2022-12-12,Silver,False,False,False,False
923,Julia Solis,-0.005338182499071721,1,marvinruiz@yahoo.com,311-816-8193x8885,0.08336101018271277,2022-03-02,Gold,False,True,False,False
924,Kathleen Davis,0.0,0,bonnieevans@hayes.com,+1-791-969-4658x3785,1.148307369697555,2020-10-20,Gold,False,True,False,False
925,Sarah Christensen,-0.23241012462376978,0,brian30@gmail.com,001-110-501-1389x1228,0.010676358220025703,2021-06-24,Silver,True,False,False,False
926,Jeremy Williamson Jr.,-0.7622446562480653,1,leerebecca@hernandez.com,4464958926,1.6123953994716709,2020-12-06,Silver,True,False,False,False
927,Danielle Murphy,-0.005338182499071721,0,james97@gomez.com,666-225-2896x900,1.571727091100793,2024-02-14,Gold,False,False,False,False
928,Lauren Johnson,0.07035246487582764,1,turnercharles@hill-wolfe.org,2291814975,0.3052429130539543,2022-03-30,Silver,False,False,True,False
929,Teresa Vasquez,0.0,0,matthewsanchez@landry.info,(487)044-4148x74966,0.010676358220025703,2022-03-25,Gold,False,False,True,False
930,Ethan Buck,1.659856059748714,0,uortiz@yang.com,(532)677-5569x549,0.40942804984910985,2021-02-19,Gold,True,False,False,False
931,Jason Tran,0.8272589386248211,0,djacobs@hotmail.com,001-265-281-8678,0.5451824186954017,2021-06-09,Gold,False,False,False,False
932,Ryan Lang,-0.5351727141233672,0,kbyrd@hotmail.com,263.104.1851x8622,1.034390172932254,2021-06-05,Platinum,False,True,False,False
